15.10.2014 15:43	Орозова К Б	491	 О проекте Закона «О внесении изменений и дополнения в Уголовно-процессуальный кодекс Кыргызской Республики» (вносится на третье чтение) (инициаторы – депутаты Кулов Ф.Ш., Туманов Т.Т., Абдиев К., Скрипкина Г.А.) (решение Комитета по законности, правопорядку и борьбе с преступностью – принять в третьем чтении) (обсуждение проводилось 15.10.14)
15.10.2014 15:46	Орозова К Б	537	 О проекте Закона «О внесении изменений и дополнений в некоторые законодательные акты Кыргызской Республики» (в Уголовный кодекс, Уголовно-процессуальный кодекс, Кодекс об административной ответственности) (вносится на третье чтение) (инициаторы – депутаты Калматов А.Б., Зулпукаров Т.З.) (решение Комитета по законности, правопорядку и борьбе с преступностью – принять в третьем чтении) (обсуждение проводилось 15.10.14)
15.10.2014 15:46	Орозова К Б	574	 О проекте Закона «О внесении дополнения в Уголовный кодекс Кыргызской Республики» (вносится на третье чтение) (инициатор – депутат Текебаев О.Ч.) (решение Комитета по законности, правопорядку и борьбе с преступностью – принять в третьем чтении) (обсуждение проводилось 15.10.14)
15.10.2014 15:49	Орозова К Б	647	 О проекте постановления Жогорку Кенеша «О временном приостановлении рассмотрения некоторых проектов законов, поступивших на рассмотрение Жогорку Кенеша Кыргызской Республики»(обсуждение проводилось 15.10.14)
08.10.2014 16:16	Орозова К Б	17	 О проекте Закона «О внесении дополнений и изменений в Закон Кыргызской Республики «О лицензионно-разрешительной системе в Кыргызской Республике» (вносится на первое чтение) (инициатор – Правительство, постановление № 494 от 29.08.14) (решение Комитета по экономической и фискальной политике – принять в первом чтении) (обсуждение проводилось 02.10.14)
08.10.2014 16:17	Орозова К Б	323	 О проекте Закона «О товарной номенклатуре внешнеэкономической деятельности Кыргызской Республики» (вносится на первое чтение) (инициатор – Правительство, постановление № 496 от 29.08.14) (решение Комитета по экономической и фискальной политике – принять в первом чтении) (обсуждение проводилось 02.10.14)
08.10.2014 16:17	Орозова К Б	425	 О проекте Закона «О таможенном регулировании в Кыргызской Республике» (вносится на первое чтение) (инициатор – Правительство, постановление № 498 от 29.08.14) (решение Комитета по экономической и фискальной политике – принять в первом чтении) (обсуждение проводилось 02.10.14)
08.10.2014 16:18	Орозова К Б	483	 О проекте Закона «О внесении изменений и дополнений в Закон Кыргызской Республики «О свободных экономических зонах в Кыргызской Республике» (вносится на первое чтение) (инициатор – Правительство, постановление № 499 от 29.08.14) (решение Комитета по экономической и фискальной политике – принять в первом чтении) (обсуждение проводилось 02.10.14)
08.10.2014 16:19	Орозова К Б	532	 О проекте Закона «О внесении изменений и дополнений в Закон Кыргызской Республики «Об основах технического регулирования в Кыргызской Республике» (вносится на первое чтение) (инициатор – Правительство, постановление № 500 от 29.08.14) (решение Комитета по экономической и фискальной политике – принять в первом чтении) (обсуждение проводилось 02.10.14)
08.10.2014 16:19	Орозова К Б	601	 О проекте Закона «О таможенном тарифе Кыргызской Республики» (вносится на первое чтение) (инициатор – Правительство, постановление № 503 от 29.08.14) (решение Комитета по экономической и фискальной политике – принять в первом чтении) (обсуждение проводилось 02.10.14)
08.10.2014 16:20	Орозова К Б	623	 О проекте Закона «О внесении изменений в некоторые законодательные акты Кыргызской Республики» (в Таможенный кодекс, Закон «О таможенном тарифе Кыргызской Республики») (вносится на первое чтение) (инициатор – Правительство, постановление № 504 от 29.08.14) (решение Комитета по экономической и фискальной политике – принять в первом чтении) (обсуждение проводилось 02.10.14)
08.10.2014 16:21	Орозова К Б	665	 О проекте Закона «О внесении изменений и дополнений в Налоговый кодекс Кыргызской Республики» (вносится на первое чтение) (инициатор – Правительство, постановление № 505 от 29.08.14) (решение Комитета по экономической и фискальной политике – принять в первом чтении) (обсуждение проводилось 02.10.14)
08.10.2014 16:22	Орозова К Б	698	 О проекте Закона «О внесении дополнений и изменения в Закон Кыргызской Республики «О противодействии финансированию терроризма и легализации (отмыванию) доходов, полученных преступным путем» (вносится на первое чтение) (инициатор – Правительство, постановление № 506 от 29.08.14) (решение Комитета по экономической и фискальной политике – принять в первом чтении, решение Комитета по законности, правопорядку и борьбе с преступностью - одобрить, решение Комитета по обороне и безопасности - одобрить) (обсуждение проводилось 02.10.14)
08.10.2014 16:23	Орозова К Б	67	 О проекте Закона «О внесении дополнений и изменений в некоторые законодательные акты Кыргызской Республики» (в Кодекс об административной ответственности, Уголовный кодекс, законы «О порядке проведения проверок субъектов предпринимательства», «О государственной границе Кыргызской Республики») (вносится на первое чтение) (инициатор – Правительство, постановление № 507 от 29.08.14) (решение Комитета по экономической и фискальной политике – принять в первом чтении, решение Комитета по законности, правопорядку и борьбе с преступностью - одобрить, решение Комитета по обороне и безопасности - одобрить) (обсуждение проводилось 02.10.14)
08.10.2014 16:24	Орозова К Б	116	 О проекте Закона «О внесении изменений и дополнения в Закон Кыргызской Республики «О наркотических средствах, психотропных веществах и прекурсорах» (вносится на первое чтение)(инициатор - Правительство, постановление № 508 от 29.08.14) (решение Комитета по социальной политике - принять в первом чтении, решение Комитета по законности, правопорядку и борьбе с преступностью - одобрить, решение Комитета по экономической и фискальной политике - одобрить)(обсуждение проводилось 02.10.14)
08.10.2014 16:24	Орозова К Б	144	 О проекте Закона «О внесении изменений и дополнения в Закон Кыргызской Республики «О дорожном движении в Кыргызской Республике» (инициатор – Правительство, постановление № 509 от 29.08.14) (решение Комитета по транспорту, коммуникациям, архитектуре и строительству – принять в первом чтении, решение Комитета по экономической и фискальной политике - одобрить) (обсуждение проводилось 02.10.14)
08.10.2014 16:27	Орозова К Б	175	 О проекте Закона «О пограничных уполномоченных» (вносится на третье чтение) (инициатор – депутат Торобаев Б.Э.) (решение Комитета по обороне и безопасности – принять в третьем чтении) (обсуждение проводилось 08.10.14)
08.10.2014 16:28	Орозова К Б	192	 О проекте Закона «О внесении изменений и дополнений в Закон Кыргызской Республики «Об основах технического регулирования в Кыргызской Республике» (вносится на третье чтение) (инициатор - Правительство, постановление № 689 от 19.12.13) (решение Комитета по экономической и фискальной политике - принять в третьем чтении) (обсуждение проводилось 08.10.14)
08.10.2014 16:28	Орозова К Б	214	 О проекте Закона «О внесении дополнения в Закон Кыргызской Республики «О неналоговых платежах» (вносится на первое чтение) (инициатор – Правительство, постановление № 457 от 08.08.14) (решение Комитета по экономической и фискальной политике – принять в первом чтении, решение Комитета по аграрной политике, водным ресурсам, экологии и региональному развитию - одобрить) (обсуждение проводилось 08.10.14)
08.10.2014 16:29	Орозова К Б	228	 О проекте Закона «О внесении дополнений и изменений в некоторые законодательные акты Кыргызской Республики» (в Налоговый кодекс, Закон «О введении в действие Налогового кодекса Кыргызской Республики») (вносится на первое чтение) (инициатор – Правительство, постановление № 334 от 16.06.14) (решение Комитета по экономической и фискальной политике – принять в первом чтении) (обсуждение проводилось 08.10.14)
08.10.2014 16:30	Орозова К Б	242	 О проекте Закона «О внесении дополнений в Закон Кыргызской Республики «Об охране озонового слоя» (вносится на первое чтение) (инициатор – Правительство, постановление № 501 от 29.08.14) (решение Комитета по аграрной политике, водным ресурсам, экологии и региональному развитию – принять в первом чтении, решение Комитета по экономической и фискальной политике - одобрить) (обсуждение проводилось 08.10.14) (из пакета законопроектов по вхождению в Таможенный союз)
08.10.2014 16:31	Орозова К Б	259	 О проекте Закона «О внесении изменений в некоторые законодательные акты Кыргызской Республики»(в Закон «О государственном регулировании производства и оборота этилового спирта и алкогольной продукции», Кодекс об административной ответственности, Закон «О рекламе») (вносится на второе чтение) (инициаторы – депутаты Бекешев Д.Д., Бакир уулу Т., Айтматова Ш.) (решение Комитета по социальной политике – принять во втором чтении) (обсуждение проводилось 08.10.14)
08.10.2014 16:10	Орозова К Б	276	 О проекте постановления Жогорку Кенеша «О внесении изменения в постановление Жогорку Кенеша Кыргызской Республики «О составе Правительства Кыргызской Республики» от 3 апреля 2014 года № 3935-V» (по кандидатуре Максутова Алтынбека Аскаровича для одобрения на назначение на должность министра культуры, информации и туризма Кыргызской Республики) (решение Комитета по правам человека, конституционному законодательству и государственному устройству – принять проект постановления, решение Комитета по образованию, науке, культуре и спорту - одобрить) (обсуждение проводилось 08.10.14)
19.03.2015 15:21	Режавалиев А М	34	 О проекте Закона «О внесении изменений и дополнений в Закон Кыргызской Республики «О банкротстве (несостоятельности)» (вносится на третье чтение) (инициатор - Правительство, постановление № 141 от 17.03.14) (решение Комитета по экономической и фискальной политике – принять в третьем чтении) (обсуждение проводилось 19.03.15)
19.03.2015 15:23	Режавалиев А М	310	 О проекте Закона «О внесении изменения в Закон Кыргызской Республики «О лицензионно-разрешительной системе в Кыргызской Республике» (вносится на третье чтение) (инициаторы – депутаты Арапбаев А.А., Рыспаев К.Дж., Тологонов Р., Осмонов М.К., Бадыкеева Н.Н., Мурзабеков К.З., Шаршеев Б.О., Пирматов И.А., Гусаров И.К., Чолпонбаев У.С., Эшимов А.Ж., Кудайбергенов Дж.К., Суракматов А.Э.) (решение Комитета по экономической и фискальной политике – принять в третьем чтении) (обсуждение проводилось 19.03.15) 
19.03.2015 15:23	Режавалиев А М	390	 О проекте Закона «О внесении дополнений и изменений в Налоговый кодекс Кыргызской Республики»(вносится на второе чтение) (инициаторы – Правительство, постановление № 602 от 16.10.14, депутаты Бекешев Д.Д., Бакиров М.И., Кочкоров У.Т., Айтматова Ш., Измалкова А.Н., Тиленчиева М.Б., Левина Т.В., Бекбоев З.И., Маматов Б., Жоошбеков З.С.) (решение Комитета по экономической и фискальной политике – принять во втором чтении) (обсуждение проводилось 19.03.15) 
19.03.2015 15:24	Режавалиев А М	499	 О проекте Закона «О противодействии легализации (отмыванию) преступных доходов и финансированию террористической или экстремистской деятельности» (вносится на второе чтение) (инициатор – Правительство, постановление № 868 от 29.12.12) (решение Комитета по экономической и фискальной политике – отклонить) (обсуждение проводилось 19.03.15)
19.03.2015 15:25	Режавалиев А М	526	 О проекте Закона «О внесении изменений в некоторые законодательные акты Кыргызской Республики» (в Гражданский кодекс, Таможенный кодекс, Налоговый кодекс, законы «Об операциях в иностранной валюте», «О Национальном банке Кыргызской Республики», «О банках и банковской деятельности в Кыргызской Республике», «О коммерческой тайне», «О драгоценных металлах и драгоценных камнях», «Об организации страхования в Кыргызской Республике», «О государственной регистрации прав на недвижимое имущество и сделок с ним», «О почтовой связи», «О банковской тайне», «О микрофинансовых организациях в Кыргызской Республике», «Об инвестициях в Кыргызской Республике», «О риэлторской деятельности в Кыргызской Республике, «О противодействии терроризму», «О государственной статистике», «О защите банковских вкладов (депозитов)», «О ратификации Договора государств-участников Содружества Независимых Государств о противодействии легализации (отмыванию) преступных доходов и финансированию терроризма, подписанного 5 октября 2007 года в городе Душанбе», «О лотереях», «О рынке ценных бумаг») (вносится на второе чтение) (инициатор – Правительство, постановление № 868 от 29.12.12) (решение Комитета по экономической и фискальной политике – отклонить) (обсуждение проводилось 19.03.15)
19.03.2015 15:26	Режавалиев А М	577	 О проекте Закона «О внесении изменений в Кодекс Кыргызской Республики об административной ответственности»(вносится на первое чтение) (инициатор - Правительство, постановление № 744 от 29.12.14) (решение Комитета по бюджету и финансам – принять в первом чтении, решение Комитета по экономической и фискальной политике - принять в первом чтении) (обсуждение проводилось 19.03.15)
19.03.2015 15:27	Режавалиев А М	618	 О проекте Закона «О внесении дополнения в Закон Кыргызской Республики «Об электроэнергетике» (вносится на первое чтение) (инициаторы – депутаты Шаршеев Б.О., Иманалиева Э.С.) (решение Комитета по топливно-энергетическому комплексу и недропользованию - принять в первом чтении, решение Комитета по социальной политике - одобрить, решение Комитета по образованию, науке, культуре и спорту - одобрить) (обсуждение проводилось 19.03.15)
18.03.2015 15:17	Режавалиев А М	59	 О проекте Закона «О реструктуризации задолженности по начисленным процентам, пени и налоговым санкциям» (вносится на первое чтение) (инициаторы – депутаты Измалкова А.Н., Турсунбеков Ч.А., Исаев Ж.К., Самаков К.С., Жамгырчиева Г.О., Салимов Т.А., Акназарова Р.К., Бекбоев З.И., Арапбаев А.А., Гусаров И.К., Дыйканбаев К.С., Жоошбеков З.С.) (решение Комитета по экономической и фискальной политике – принять в первом чтении, решение Комитета по бюджету и финансам - одобрить) (обсуждение проводилось 12.03.15)
18.03.2015 15:19	Режавалиев А М	297	 О проекте Закона «О внесении изменений и дополнений в Жилищный кодекс Кыргызской Республики» (вносится на первое чтение) (инициатор – депутат Кадыралиева Ы.К.) (решение Комитета по экономической и фискальной политике – принять в первом чтении, решение Комитета по обороне и безопасности - одобрить) (обсуждение проводилось 12.03.15)
18.03.2015 15:19	Режавалиев А М	412	 О проекте Закона «О внесении изменений и дополнений в Кодекс Кыргызской Республики об административной ответственности» (вносится на первое чтение) (инициатор - Правительство, постановление № 755 от 30.12.14) (решение Комитета по транспорту, коммуникациям, архитектуре и строительству - принять в первом чтении, решение Комитета по бюджету и финансам - одобрить) (обсуждение проводилось 12.03.15)
18.03.2015 15:21	Режавалиев А М	494	 О проекте Закона «О внесении изменения и дополнения в Закон Кыргызской Республики «Об оружии» (вносится на третье чтение) (инициатор – Правительство, постановление № 272 от 22.05.14) (решение Комитета по законности, правопорядку и борьбе с преступностью – принять в третьем чтении) (обсуждение проводилось 18.03.15)
18.03.2015 15:21	Режавалиев А М	513	 О проекте Закона «О внесении дополнений в Кодекс Кыргызской Республики об административной ответственности» (вносится на третье чтение) (инициаторы – депутаты Бакир уулу Т., Кочкарова Э.А., Мадалиев Н.А.) (решение Комитета по судебно-правовым вопросам и законности – принять в третьем чтении) (обсуждение проводилось 18.03.15)
18.03.2015 15:24	Режавалиев А М	575	 О проекте Закона «О внесении изменений в Закон Кыргызской Республики «О статусе депутата Жогорку Кенеша Кыргызской Республики» (вносится на второе чтение)
18.03.2015 15:25	Режавалиев А М	638	 О проекте Закона «О ратификации Грантового соглашения (Проект по реализации Национальной стратегии развития статистики) между Кыргызской Республикой, Международным банком реконструкции и развития и Международной ассоциацией развития, выступающей в качестве администратора грантовых средств, предоставляемых различными донорскими организациями в рамках Программы по поддержке развития статистического потенциала в Восточной Европе и странах - участницах Содружества Независимых Государств Мультидонорского трастового фонда (Грант № TF 017862), подписанного 4 февраля 2015 года в городе Бишкек» (вносится на первое чтение) (инициатор – Правительство, постановление № 114 от 11.03.15) (решение Комитета по международным делам – при отсутствии предложений и замечаний фракций – принять в трех чтениях) (обсуждение проводилось 18.03.15)
18.03.2015 15:26	Режавалиев А М	676	 О проекте Закона «О ратификации Грантового соглашения (Проект по реализации Национальной стратегии развития статистики) между Кыргызской Республикой, Международным банком реконструкции и развития и Международной ассоциацией развития, выступающей в качестве администратора грантовых средств, предоставляемых различными донорскими организациями в рамках Программы по поддержке развития статистического потенциала в Восточной Европе и странах - участницах Содружества Независимых Государств Мультидонорского трастового фонда (Грант № TF 017862), подписанного 4 февраля 2015 года в городе Бишкек» (вносится на второе чтение)
18.03.2015 15:26	Режавалиев А М	719	 О проекте Закона «О ратификации Грантового соглашения (Проект по реализации Национальной стратегии развития статистики) между Кыргызской Республикой, Международным банком реконструкции и развития и Международной ассоциацией развития, выступающей в качестве администратора грантовых средств, предоставляемых различными донорскими организациями в рамках Программы по поддержке развития статистического потенциала в Восточной Европе и странах - участницах Содружества Независимых Государств Мультидонорского трастового фонда (Грант № TF 017862), подписанного 4 февраля 2015 года в городе Бишкек» (вносится на третье чтение)
18.03.2015 15:27	Режавалиев А М	90	 О проекте Закона «О ратификации Генерального соглашения о сотрудничестве между Кыргызской Республикой и Королевством Саудовская Аравия, подписанного 8 января 2014 года в городе Бишкек» (вносится на первое чтение) (инициатор – Правительство, постановление № 70 от 18.02.15) (решение Комитета по международным делам – принять в первом чтении, при отсутствии предложений и замечаний фракций – принять в трех чтениях) (обсуждение проводилось 18.03.15)
18.03.2015 15:28	Режавалиев А М	120	 О проекте Закона «О ратификации Генерального соглашения о сотрудничестве между Кыргызской Республикой и Королевством Саудовская Аравия, подписанного 8 января 2014 года в городе Бишкек» (вносится на второе чтение)
18.03.2015 15:29	Режавалиев А М	150	 О проекте Закона «О ратификации Генерального соглашения о сотрудничестве между Кыргызской Республикой и Королевством Саудовская Аравия, подписанного 8 января 2014 года в городе Бишкек» (вносится на третье чтение)
18.03.2015 15:30	Режавалиев А М	181	 О проекте Закона «О ратификации Соглашения между Кыргызской Республикой и Исламским банком развития (в качестве администратора Программы «Фаель Хаир») относительно осуществления благотворительного вклада на приобретение и эксплуатацию мобильных клиник в сельской местности в рамках Программы «Фаель Хаир» по организации мобильных клиник в некоторых мусульманских государствах и сообществах, подписанного 3 декабря 2014 года в городе Мекка»(вносится на второе чтение) (инициатор - Правительство, постановление № 68 от 18.02.15) (решение Комитета по международным делам – принять во втором и третьем чтениях) (обсуждение проводилось 18.03.15)
18.03.2015 15:30	Режавалиев А М	200	 О проекте Закона «О ратификации Соглашения между Кыргызской Республикой и Исламским банком развития (в качестве администратора Программы «Фаель Хаир») относительно осуществления благотворительного вклада на приобретение и эксплуатацию мобильных клиник в сельской местности в рамках Программы «Фаель Хаир» по организации мобильных клиник в некоторых мусульманских государствах и сообществах, подписанного 3 декабря 2014 года в городе Мекка»(вносится на третье чтение)
12.03.2015 15:19	Режавалиев А М	60	 О проекте конституционного Закона «О внесении дополнений и изменений в некоторые законодательные акты Кыргызской Республики» (в конституционные законы «О военном положении», «О чрезвычайном положении») (вносится на второе чтение) (инициатор – депутат Исаков И.И.) (решение Комитета по правам человека, конституционному законодательству и государственному устройству - принять во втором чтении) (обсуждение проводилось 11.03.15)
12.03.2015 15:20	Режавалиев А М	330	О проекте Закона «О ратификации Соглашения между Правительством Кыргызской Республики и Правительством Государства Катар об избежании двойного налогообложения и предотвращении уклонения от налогообложения в отношении налогов на доход, подписанного 1 июня 2014 года в городе Доха» (вносится на второе чтение) (инициатор - Правительство, постановление № 28 от 27.01.15) (решение Комитета по международным делам – принять во втором чтении, при отсутствии предложений и замечаний – принять во втором и третьем чтениях) (обсуждение проводилось 11.03.15)
12.03.2015 15:21	Режавалиев А М	331	О проекте Закона «О ратификации Соглашения между Правительством Кыргызской Республики и Правительством Государства Катар об избежании двойного налогообложения и предотвращении уклонения от налогообложения в отношении налогов на доход, подписанного 1 июня 2014 года в городе Доха» (вносится на третье чтение) (инициатор - Правительство, постановление № 28 от 27.01.15) (решение Комитета по международным делам – принять во втором чтении, при отсутствии предложений и замечаний – принять во втором и третьем чтениях) (обсуждение проводилось 11.03.15)
12.03.2015 15:23	Режавалиев А М	432	О проекте Закона «О ратификации Соглашения о финансировании (Специальные операции) (Третий проект «Транспортный коридор 1 ЦАРЭС» (дорога Бишкек - Торугарт) - Дополнительное финансирование) между Кыргызской Республикой и Азиатским банком развития, подписанного 26 декабря 2014 года в городе Бишкек» (вносится на первое чтение) (инициатор - Правительство, постановление № 65 от 18.02.15) (решение Комитета по международным делам – принять в первом чтении, в случае отсутствия предложений и замечаний фракций – принять в трех чтениях, решение Комитета по транспорту, коммуникациям, архитектуре и строительству - одобрить, решение Комитета по бюджету и финансам - одобрить) (обсуждение проводилось 11.03.15)
12.03.2015 15:23	Режавалиев А М	433	О проекте Закона «О ратификации Соглашения о финансировании (Специальные операции) (Третий проект «Транспортный коридор 1 ЦАРЭС» (дорога Бишкек - Торугарт) - Дополнительное финансирование) между Кыргызской Республикой и Азиатским банком развития, подписанного 26 декабря 2014 года в городе Бишкек» (вносится на второе чтение) (инициатор - Правительство, постановление № 65 от 18.02.15) (решение Комитета по международным делам – принять в первом чтении, в случае отсутствия предложений и замечаний фракций – принять в трех чтениях, решение Комитета по транспорту, коммуникациям, архитектуре и строительству - одобрить, решение Комитета по бюджету и финансам - одобрить) (обсуждение проводилось 11.03.15)
12.03.2015 15:24	Режавалиев А М	434	О проекте Закона «О ратификации Соглашения о финансировании (Специальные операции) (Третий проект «Транспортный коридор 1 ЦАРЭС» (дорога Бишкек - Торугарт) - Дополнительное финансирование) между Кыргызской Республикой и Азиатским банком развития, подписанного 26 декабря 2014 года в городе Бишкек» (вносится на третье чтение) (инициатор - Правительство, постановление № 65 от 18.02.15) (решение Комитета по международным делам – принять в первом чтении, в случае отсутствия предложений и замечаний фракций – принять в трех чтениях, решение Комитета по транспорту, коммуникациям, архитектуре и строительству - одобрить, решение Комитета по бюджету и финансам - одобрить) (обсуждение проводилось 11.03.15)
12.03.2015 15:25	Режавалиев А М	462	 О проекте Закона «О внесении дополнений в некоторые законодательные акты Кыргызской Республики» (в Трудовой кодекс, Закон «Об обеспечении своевременности выдачи заработной платы, пенсий, пособий и иных социальных выплат») (вносится на первое чтение) (инициатор - Правительство, постановление № 693 от 05.12.14) (решение Комитета по социальной политике – принять в первом чтении, решение Комитета по бюджету и финансам - одобрить) (обсуждение проводилось 11.03.15)
12.03.2015 15:25	Режавалиев А М	556	О проекте Закона «О внесении изменений и дополнений в Налоговый кодекс Кыргызской Республики» (вносится на первое чтение) (инициатор – депутат Турсунбеков Ч.А.) (решение Комитета по экономической и фискальной политике - принять в трех чтениях, решение Комитета по бюджету и финансам - одобрить) (обсуждение проводилось 11.03.15)
12.03.2015 15:26	Режавалиев А М	557	О проекте Закона «О внесении изменений и дополнений в Налоговый кодекс Кыргызской Республики» (вносится на второе чтение) (инициатор – депутат Турсунбеков Ч.А.) (решение Комитета по экономической и фискальной политике - принять в трех чтениях, решение Комитета по бюджету и финансам - одобрить) (обсуждение проводилось 11.03.15)
12.03.2015 15:26	Режавалиев А М	558	О проекте Закона «О внесении изменений и дополнений в Налоговый кодекс Кыргызской Республики» (вносится на третье чтение) (инициатор – депутат Турсунбеков Ч.А.) (решение Комитета по экономической и фискальной политике - принять в трех чтениях, решение Комитета по бюджету и финансам - одобрить) (обсуждение проводилось 11.03.15)
